transaction_id,amount,currency,status,created_at,completed_at,reference_number
TXN0001235,3.27,USD,Pending,2025-08-05 19:21:02,,REF217100E
TXN0001236,4.92,USD,Completed,2025-09-28 08:20:10,2025-09-29 05:20:10,REF293620O
TXN0001237,8.85,USD,Completed,2024-12-30 04:01:35,2025-01-01 04:01:35,REF945282V
TXN0001238,13.15,EUR,Completed,2025-11-04 07:05:40,2025-11-06 22:05:40,
TXN0001239,97.14,EUR,Completed,2025-08-01 03:55:02,2025-08-02 16:55:02,REF184145I
TXN0001240,3.51,USD,Completed,2025-04-09 09:38:21,,REF439926D
TXN0001241,11.75,JPY,Completed,2025-05-08 23:31:03,2025-05-10 20:31:03,REF817501H
TXN0001242,83.89,EUR,Failed,2025-03-29 20:55:12,,REF596926F
TXN0001243,12.81,USD,Completed,2025-05-14 16:31:13,2025-05-15 23:31:13,REF503986D
TXN0001244,40.07,USD,Completed,2025-10-25 03:21:42,2025-10-26 19:21:42,REF492746N
TXN0001245,16.29,GBP,Pending,2025-11-20 20:11:54,,REF369828D
TXN0001246,29.52,USD,Completed,2024-12-23 15:14:39,2024-12-26 10:14:39,
TXN0001247,14.26,EUR,Completed,2025-09-27 19:50:17,2025-09-27 20:50:17,REF162086N
TXN0001248,54.63,USD,Pending,2025-07-03 18:49:03,,
TXN0001249,1.98,USD,Completed,2025-08-19 09:43:02,2025-08-21 04:43:02,REF556997X
TXN0001250,11.65,USD,Completed,2024-12-17 06:34:56,2024-12-19 00:34:56,REF961411S
TXN0001251,31.34,JPY,Completed,2025-11-16 22:26:32,2025-11-19 03:26:32,
TXN0001252,44.73,GBP,Completed,2025-09-30 17:33:08,2025-10-01 22:33:08,REF656810R
TXN0001253,188.56,USD,Completed,2025-08-21 09:31:04,2025-08-21 20:31:04,
TXN0001254,11.17,GBP,Completed,2025-11-28 14:40:14,2025-11-30 12:40:14,
TXN0001255,184.79,USD,Pending,2025-10-17 13:28:47,,
TXN0001256,7.47,USD,Completed,2025-10-20 09:09:32,2025-10-22 08:09:32,REF589221F
TXN0001257,147.37,USD,Pending,2025-09-08 15:45:03,,
TXN0001258,68.46,USD,Pending,2024-12-13 15:03:59,,REF841603G
TXN0001259,5.1,USD,Pending,2025-10-01 21:24:46,,REF934189C
TXN0001260,31.83,EUR,Pending,2025-09-26 03:08:41,,REF713685P
TXN0001261,18.6,EUR,Completed,2025-08-30 01:36:33,2025-08-30 03:36:33,REF816512S
TXN0001262,51.34,EUR,Completed,2025-03-05 17:16:48,2025-03-06 09:16:48,REF920258K
TXN0001263,14.37,JPY,Completed,2025-09-03 15:34:19,2025-09-04 11:34:19,REF982746N
TXN0001264,12.67,EUR,Pending,2025-01-19 11:56:02,,REF612933H
TXN0001265,156.59,USD,Completed,2025-04-20 03:43:02,2025-04-23 01:43:02,
TXN0001266,17.32,USD,Completed,2025-11-24 02:57:44,2025-11-25 05:57:44,REF556287Y
TXN0001267,69.38,GBP,Completed,2025-09-07 08:46:25,,REF573139P
TXN0001268,14.32,USD,Completed,2025-06-18 20:20:55,2025-06-19 06:20:55,REF306041B
TXN0001269,244.69,USD,Completed,2025-10-09 11:35:39,2025-10-10 09:35:39,
TXN0001270,7.26,USD,Pending,2025-05-26 13:53:45,,
TXN0001271,7.99,EUR,Pending,2025-05-14 11:17:49,,REF424721U
TXN0001272,197.7,USD,Completed,2024-12-31 10:40:48,,REF898210M
TXN0001273,10.3,USD,Completed,2025-09-10 14:54:10,2025-09-11 16:54:10,
TXN0001274,221.76,USD,Completed,2025-04-17 23:04:49,2025-04-18 07:04:49,REF858751E
TXN0001275,76.54,USD,Completed,2025-05-10 01:36:29,2025-05-10 06:36:29,
TXN0001276,15.93,USD,Completed,2025-09-04 19:03:18,2025-09-05 17:03:18,
TXN0001277,1.32,USD,Completed,2025-08-17 15:21:41,2025-08-19 02:21:41,REF205434R
TXN0001278,19.51,USD,Completed,2025-03-17 01:21:19,2025-03-19 21:21:19,REF277271L
TXN0001279,23.39,USD,Pending,2025-04-03 15:17:46,,REF818422X
TXN0001280,115.68,USD,Completed,2025-11-15 07:35:40,2025-11-17 11:35:40,
TXN0001281,217.6,USD,Completed,2025-03-11 11:41:55,2025-03-11 22:41:55,REF835485P
TXN0001282,7.19,EUR,Completed,2025-11-08 07:47:01,2025-11-10 18:47:01,REF721292W
TXN0001283,66.8,USD,Completed,2025-11-10 11:36:49,2025-11-10 16:36:49,
TXN0001284,63.31,USD,Completed,2025-06-25 01:57:29,2025-06-25 13:57:29,REF596908A
TXN0001285,100.5,USD,Completed,2024-12-16 16:01:30,2024-12-18 14:01:30,REF128924Z
TXN0001286,42.44,USD,Completed,2025-10-11 13:32:11,2025-10-12 02:32:11,
TXN0001287,1.09,USD,Completed,2025-05-19 21:02:27,2025-05-20 11:02:27,
TXN0001288,15.91,EUR,Completed,2025-05-01 01:31:48,2025-05-02 23:31:48,REF595568E
TXN0001289,3.55,USD,Completed,2025-07-30 04:31:21,2025-07-30 18:31:21,REF575549N
TXN0001290,14.82,USD,Completed,2025-02-17 04:45:26,2025-02-17 18:45:26,REF808553Q
TXN0001291,87.36,GBP,Pending,2024-12-22 19:51:58,,
TXN0001292,31.74,USD,Pending,2025-08-20 14:38:34,,REF500223Y
TXN0001293,112.41,USD,Completed,2025-03-20 06:41:50,2025-03-22 04:41:50,REF581051D
TXN0001294,33.54,GBP,Completed,2025-11-11 00:17:35,2025-11-12 12:17:35,REF148798F
TXN0001295,2.86,USD,Completed,2025-04-06 16:36:26,2025-04-08 04:36:26,REF172191J
TXN0001296,0.46,USD,Completed,2025-05-20 06:12:36,,REF862861G
TXN0001297,25.11,USD,Pending,2025-10-28 12:38:04,,REF201462V
TXN0001298,14.57,EUR,Completed,2025-03-20 18:51:59,2025-03-21 17:51:59,
TXN0001299,4.64,EUR,Cancelled,2025-06-07 14:24:14,,REF317274N
TXN0001300,1.57,USD,Completed,2025-08-17 06:05:57,2025-08-18 22:05:57,REF692840M
TXN0001301,6.67,JPY,Failed,2025-09-29 22:20:45,,
TXN0001302,15.0,GBP,Completed,2025-04-28 23:09:08,2025-04-29 02:09:08,
TXN0001303,54.53,EUR,Failed,2025-01-06 06:43:12,,
TXN0001304,26.65,EUR,Completed,2025-10-11 02:32:35,2025-10-12 22:32:35,REF289923X
TXN0001305,224.1,GBP,Pending,2024-12-07 15:09:08,,REF219133V
TXN0001306,4.25,USD,Completed,2025-07-05 07:39:10,2025-07-07 01:39:10,
TXN0001307,75.31,USD,Failed,2025-09-14 20:06:31,,
TXN0001308,21.56,USD,Completed,2025-10-12 05:52:44,,REF643785G
TXN0001309,56.94,USD,Completed,2025-10-05 15:52:38,2025-10-07 18:52:38,REF989173P
TXN0001310,10.44,USD,Completed,2025-04-12 03:16:16,2025-04-14 21:16:16,REF973076S
TXN0001311,100.24,USD,Completed,2025-11-23 05:22:15,2025-11-23 12:22:15,REF241370D
TXN0001312,31.28,USD,Completed,2025-07-06 08:37:11,2025-07-08 12:37:11,REF537789L
TXN0001313,7.25,USD,Completed,2025-12-02 04:00:20,2025-12-02 17:00:20,
TXN0001314,19.73,GBP,Pending,2025-11-02 18:42:01,,REF428605N
TXN0001315,14.02,USD,Completed,2025-02-14 21:08:17,2025-02-15 09:08:17,
TXN0001316,41.84,CAD,Pending,2025-10-30 11:04:12,,REF286655X
TXN0001317,3.42,USD,Completed,2025-05-28 10:13:26,2025-05-30 01:13:26,REF328504P
TXN0001318,19.22,USD,Completed,2025-04-23 19:24:44,2025-04-24 22:24:44,REF823246W
TXN0001319,36.34,USD,Completed,2025-06-02 08:18:06,,REF274786W
TXN0001320,21.11,EUR,Completed,2025-10-01 21:21:02,2025-10-02 06:21:02,REF617736L
TXN0001321,151.47,EUR,Completed,2025-06-27 06:49:52,2025-06-29 07:49:52,
TXN0001322,64.14,USD,Failed,2025-11-17 23:15:21,,REF353836C
TXN0001323,19.86,JPY,Completed,2025-04-29 22:11:59,2025-04-30 02:11:59,REF147614J
TXN0001324,27.8,GBP,Completed,2025-06-06 08:26:36,2025-06-07 04:26:36,REF886154J
TXN0001325,31.3,GBP,Completed,2025-11-23 05:50:36,2025-11-25 00:50:36,REF960177H
TXN0001326,36.78,JPY,Completed,2025-08-29 17:58:29,2025-08-30 08:58:29,
TXN0001327,1.3,CAD,Completed,2025-10-20 18:27:32,2025-10-21 13:27:32,
TXN0001328,12.78,CAD,Completed,2025-09-05 14:08:54,2025-09-07 22:08:54,REF173127T
TXN0001329,2.17,USD,Completed,2025-01-06 03:06:14,2025-01-06 11:06:14,REF983994I
TXN0001330,136.65,JPY,Pending,2025-04-16 06:25:27,,REF211457W
TXN0001331,18.33,EUR,Completed,2025-07-05 08:03:59,2025-07-05 12:03:59,
TXN0001332,15.03,USD,Completed,2025-03-21 18:40:19,2025-03-23 15:40:19,
TXN0001333,77.11,EUR,Completed,2025-04-03 19:56:57,2025-04-05 11:56:57,
TXN0001334,37.84,USD,Completed,2025-06-21 12:40:07,2025-06-22 19:40:07,
TXN0001335,3.7,USD,Completed,2025-10-06 18:37:04,2025-10-08 13:37:04,REF751965B
TXN0001336,18.06,USD,Completed,2025-01-28 00:35:56,2025-01-29 22:35:56,REF707434R
TXN0001337,12.15,EUR,Failed,2025-05-25 06:13:53,,
TXN0001338,1.47,EUR,Pending,2025-08-12 19:55:27,,REF583291P
TXN0001339,7.13,JPY,Completed,2025-04-30 10:33:02,2025-04-30 21:33:02,
TXN0001340,15.25,CAD,Completed,2025-08-22 22:05:18,2025-08-25 04:05:18,REF601449W
TXN0001341,16.9,USD,Completed,2024-12-31 08:35:54,2025-01-01 21:35:54,REF840658F
TXN0001342,2.17,EUR,Completed,2025-03-20 13:05:09,2025-03-21 23:05:09,
TXN0001343,113.01,JPY,Pending,2025-04-25 17:55:50,,
TXN0001344,17.23,USD,Failed,2025-06-07 00:56:00,,
TXN0001345,21.25,USD,Failed,2024-12-16 05:38:30,,
TXN0001346,36.63,EUR,Completed,2025-11-15 19:05:46,2025-11-17 05:05:46,
TXN0001347,6.16,USD,Pending,2025-02-15 03:20:59,,
TXN0001348,39.83,USD,Completed,2025-08-09 16:01:33,,REF890560L
TXN0001349,11.58,USD,Completed,2025-06-09 14:53:18,2025-06-10 01:53:18,
TXN0001350,5.23,USD,Completed,2025-09-20 01:06:52,2025-09-21 20:06:52,REF387272A
TXN0001351,47.47,USD,Completed,2024-12-15 20:18:29,2024-12-18 11:18:29,REF751162R
TXN0001352,188.2,USD,Completed,2025-07-29 13:14:52,2025-07-29 17:14:52,REF971175U
TXN0001353,59.58,GBP,Cancelled,2025-03-18 18:14:39,,REF753880B
TXN0001354,80.2,GBP,Completed,2025-03-15 12:28:11,,REF961729Y
TXN0001355,9.2,USD,Completed,2025-01-03 22:38:10,2025-01-05 08:38:10,
TXN0001356,1.83,CAD,Completed,2025-08-04 05:21:35,2025-08-05 03:21:35,
TXN0001357,187.77,USD,Completed,2025-11-28 22:12:39,2025-12-01 04:12:39,REF913031F
TXN0001358,437.8,USD,Completed,2025-01-30 17:12:08,2025-01-31 04:12:08,REF197376C
TXN0001359,203.2,USD,Pending,2025-06-12 04:12:06,,REF117031T
TXN0001360,12.14,GBP,Completed,2025-10-24 23:54:22,2025-10-26 10:54:22,
TXN0001361,3.55,USD,Pending,2025-10-06 06:34:28,,
TXN0001362,4.06,GBP,Completed,2025-06-26 15:36:37,2025-06-29 11:36:37,REF349697I
TXN0001363,1.61,USD,Failed,2025-07-21 17:42:36,,REF499768N
TXN0001364,17.1,USD,Completed,2025-09-24 22:35:19,2025-09-27 05:35:19,REF479554Z
TXN0001365,223.3,USD,Pending,2025-08-30 14:45:43,,
TXN0001366,16.24,JPY,Completed,2025-01-27 01:22:25,2025-01-28 20:22:25,
TXN0001367,31.61,USD,Pending,2025-10-01 18:09:26,,REF464271F
TXN0001368,158.13,JPY,Completed,2025-01-26 20:24:32,2025-01-29 14:24:32,REF491347T
TXN0001369,10.96,CAD,Completed,2025-09-30 21:01:28,2025-09-30 22:01:28,
TXN0001370,425.51,JPY,Pending,2025-01-13 18:14:25,,REF442631G
TXN0001371,398.67,USD,Pending,2025-04-30 08:00:54,,REF146977I
TXN0001372,16.5,GBP,Completed,2025-10-15 07:43:04,2025-10-15 07:43:04,
TXN0001373,8.45,USD,Completed,2025-08-08 11:15:25,2025-08-11 09:15:25,REF577447G
TXN0001374,57.16,CAD,Pending,2025-01-23 03:58:08,,REF521491V
TXN0001375,11.93,CAD,Completed,2025-03-22 23:56:16,,REF370757O
TXN0001376,3.54,USD,Pending,2025-05-15 09:50:20,,REF996653N
TXN0001377,137.26,USD,Completed,2025-08-08 10:25:50,2025-08-10 18:25:50,REF184718A
TXN0001378,124.55,USD,Completed,2025-01-16 08:58:41,2025-01-18 17:58:41,
TXN0001379,25.36,GBP,Completed,2025-03-18 04:07:23,2025-03-19 21:07:23,
TXN0001380,3.02,USD,Completed,2025-03-19 23:38:07,2025-03-20 01:38:07,REF503030P
TXN0001381,3.18,USD,Pending,2025-02-19 12:54:26,,REF314339J
TXN0001382,23.59,CAD,Completed,2024-12-19 17:30:26,2024-12-22 00:30:26,REF443582A
TXN0001383,9.49,CAD,Completed,2025-06-10 22:48:57,2025-06-11 00:48:57,REF919503N
TXN0001384,12.04,EUR,Pending,2024-12-10 21:37:59,,
TXN0001385,93.03,USD,Pending,2025-11-09 23:02:38,,REF377131F
TXN0001386,60.33,USD,Completed,2025-07-19 00:49:17,2025-07-21 20:49:17,REF447218Z
TXN0001387,158.73,USD,Completed,2025-04-18 10:33:01,2025-04-19 02:33:01,REF815641H
TXN0001388,4.55,JPY,Cancelled,2025-08-08 02:13:09,,REF280805Y
TXN0001389,12.0,GBP,Completed,2025-10-19 16:55:25,2025-10-20 01:55:25,REF897537Y
TXN0001390,62.71,EUR,Completed,2025-04-17 16:09:26,2025-04-19 20:09:26,REF154285V
TXN0001391,39.34,USD,Completed,2025-08-08 01:46:38,2025-08-08 03:46:38,REF188688A
TXN0001392,200.05,JPY,Completed,2025-05-12 14:28:59,,REF730280K
TXN0001393,37.74,EUR,Completed,2025-10-18 18:28:47,2025-10-20 07:28:47,REF628183L
TXN0001394,321.23,JPY,Pending,2025-01-18 16:38:15,,REF649643M
TXN0001395,45.15,USD,Completed,2024-12-04 01:41:14,2024-12-05 18:41:14,REF154112G
TXN0001396,98.82,USD,Completed,2025-03-15 05:06:48,2025-03-16 17:06:48,
TXN0001397,12.36,USD,Pending,2025-05-13 14:20:08,,REF874635W
TXN0001398,20.52,USD,Completed,2025-03-07 18:57:55,2025-03-08 13:57:55,
TXN0001399,78.76,EUR,Completed,2024-12-14 03:03:48,2024-12-14 09:03:48,REF330519D
TXN0001400,225.76,USD,Pending,2025-05-30 06:11:23,,REF548798F
TXN0001401,59.97,JPY,Completed,2025-09-29 22:07:38,,REF428373W
TXN0001402,17.73,JPY,Failed,2025-01-18 07:11:50,,REF953244P
TXN0001403,158.54,USD,Pending,2025-06-09 15:01:15,,REF385857V
TXN0001404,0.75,USD,Completed,2025-06-04 21:46:24,2025-06-07 13:46:24,REF245057S
TXN0001405,2.38,USD,Pending,2025-06-20 01:14:03,,REF965942A
TXN0001406,55.84,GBP,Completed,2025-03-04 14:05:08,,REF598408J
TXN0001407,20.52,USD,Pending,2025-08-25 00:56:38,,REF471920C
TXN0001408,49.81,USD,Completed,2025-01-26 16:09:37,2025-01-27 03:09:37,
TXN0001409,22.12,GBP,Completed,2025-06-29 10:39:31,2025-06-30 12:39:31,
TXN0001410,47.3,GBP,Completed,2025-11-28 17:32:49,2025-11-28 22:32:49,
TXN0001411,5.92,USD,Pending,2025-09-16 19:51:52,,
TXN0001412,47.26,EUR,Completed,2025-06-24 20:30:03,2025-06-27 15:30:03,REF939374K
TXN0001413,89.27,USD,Completed,2025-04-21 21:52:00,2025-04-22 20:52:00,REF809711E
TXN0001414,125.31,USD,Completed,2025-04-08 02:13:40,2025-04-08 03:13:40,REF138607I
TXN0001415,411.72,JPY,Completed,2025-07-23 22:19:53,2025-07-24 08:19:53,
TXN0001416,28.97,GBP,Completed,2025-04-07 07:02:40,2025-04-09 05:02:40,REF181575C
TXN0001417,30.29,GBP,Completed,2024-12-31 05:43:27,2025-01-02 08:43:27,REF184252C
TXN0001418,2.04,EUR,Completed,2025-07-26 16:13:39,2025-07-27 19:13:39,REF569575Z
TXN0001419,9.05,USD,Completed,2025-08-27 17:46:22,2025-08-29 08:46:22,REF545697C
TXN0001420,15.03,GBP,Completed,2025-03-15 11:00:23,2025-03-18 01:00:23,REF394297X
TXN0001421,97.07,USD,Completed,2025-01-17 06:40:52,2025-01-19 07:40:52,REF254414W
TXN0001422,8.03,EUR,Pending,2025-09-26 14:16:22,,REF459759T
TXN0001423,66.32,USD,Completed,2025-06-09 07:48:01,2025-06-09 15:48:01,
TXN0001424,20.04,USD,Completed,2025-08-03 14:39:39,2025-08-04 13:39:39,REF294967P
TXN0001425,15.4,USD,Completed,2025-05-20 12:31:45,2025-05-21 23:31:45,REF813460H
TXN0001426,29.18,USD,Failed,2025-03-12 10:36:12,,
TXN0001427,11.17,JPY,Completed,2025-11-23 18:40:54,2025-11-25 18:40:54,
TXN0001428,10.55,USD,Completed,2025-03-04 14:06:04,2025-03-07 12:06:04,REF194674I
TXN0001429,1.56,EUR,Completed,2025-01-31 18:52:29,2025-02-02 03:52:29,
TXN0001430,13.85,USD,Completed,2024-12-19 00:09:12,2024-12-19 21:09:12,REF336904Z
TXN0001431,9.78,EUR,Pending,2025-09-10 13:50:22,,REF663369X
TXN0001432,9.26,GBP,Completed,2025-01-05 20:09:36,2025-01-07 11:09:36,REF621038P
TXN0001433,37.54,USD,Failed,2025-11-19 06:40:49,,REF180063Q
TXN0001434,53.94,USD,Completed,2025-10-06 14:35:21,2025-10-08 13:35:21,
TXN0001435,28.45,CAD,Pending,2025-07-26 04:33:00,,REF182349L
TXN0001436,89.4,EUR,Completed,2025-09-30 02:35:14,2025-10-02 22:35:14,REF275937W
TXN0001437,47.62,USD,Completed,2025-05-21 22:12:03,2025-05-22 05:12:03,REF647896J
TXN0001438,12.9,EUR,Cancelled,2025-02-25 15:27:02,,REF680911M
TXN0001439,10.03,GBP,Pending,2025-07-16 10:27:40,,REF215974M
TXN0001440,32.11,GBP,Completed,2025-10-23 10:10:35,2025-10-26 06:10:35,
TXN0001441,47.5,USD,Completed,2025-02-21 13:58:29,2025-02-22 00:58:29,
TXN0001442,163.49,USD,Completed,2025-02-01 01:55:55,2025-02-02 10:55:55,REF298263I
TXN0001443,119.91,EUR,Pending,2025-05-01 01:32:10,,REF264611D
TXN0001444,8.92,JPY,Completed,2025-10-13 02:08:03,2025-10-14 08:08:03,REF988135B
TXN0001445,17.24,EUR,Completed,2025-10-11 15:27:28,2025-10-11 23:27:28,REF262254P
TXN0001446,54.96,USD,Cancelled,2025-04-11 05:52:54,,
TXN0001447,99.68,USD,Completed,2025-08-18 04:21:32,2025-08-20 01:21:32,REF990214B
TXN0001448,82.14,USD,Completed,2024-12-27 08:44:31,2024-12-27 15:44:31,REF411251A
TXN0001449,18.25,USD,Completed,2025-05-13 11:04:11,2025-05-13 23:04:11,REF746592X
TXN0001450,3.06,EUR,Completed,2024-12-07 17:05:39,2024-12-09 09:05:39,REF526536X
TXN0001451,4.49,USD,Pending,2025-04-14 13:15:52,,REF418322D
TXN0001452,30.23,EUR,Completed,2025-07-18 18:03:36,2025-07-19 06:03:36,
TXN0001453,33.56,JPY,Completed,2025-06-08 20:28:48,2025-06-10 15:28:48,
TXN0001454,3.87,EUR,Failed,2025-04-06 03:44:18,,REF942731D
TXN0001455,21.47,JPY,Pending,2025-09-30 05:25:08,,REF499020W
TXN0001456,51.77,USD,Pending,2025-07-27 16:26:32,,REF991103W
TXN0001457,3.57,EUR,Completed,2025-01-05 19:45:41,2025-01-07 03:45:41,
TXN0001458,105.37,USD,Completed,2025-02-01 13:26:46,,REF259325V
TXN0001459,11.4,USD,Completed,2025-07-04 23:07:39,2025-07-05 20:07:39,REF499537T
TXN0001460,132.48,USD,Completed,2024-12-30 12:21:50,2025-01-02 07:21:50,
TXN0001461,9.02,USD,Failed,2025-03-15 07:49:28,,
TXN0001462,4.31,USD,Completed,2025-01-27 13:27:40,2025-01-29 10:27:40,REF896984E
TXN0001463,10.1,USD,Pending,2025-11-09 17:42:42,,
TXN0001464,17.41,EUR,Failed,2025-06-30 00:20:12,,
TXN0001465,11.22,USD,Completed,2025-10-23 10:05:38,2025-10-24 10:05:38,REF228027E
TXN0001466,14.53,USD,Completed,2025-02-21 16:36:48,2025-02-21 21:36:48,REF636576Z
TXN0001467,33.15,EUR,Completed,2025-01-02 17:37:21,,REF945166M
TXN0001468,15.54,USD,Failed,2025-06-04 02:36:08,,
TXN0001469,18.19,GBP,Pending,2025-11-11 23:59:08,,
TXN0001470,1.55,USD,Cancelled,2025-08-28 10:18:09,,REF143681W
TXN0001471,36.15,USD,Completed,2025-11-06 03:50:12,2025-11-08 19:50:12,REF712812Q
TXN0001472,17.57,USD,Completed,2025-09-04 16:21:52,2025-09-05 18:21:52,
TXN0001473,224.85,USD,Pending,2025-10-18 16:43:14,,REF241072H
TXN0001474,4.91,USD,Completed,2024-12-26 04:36:39,2024-12-28 21:36:39,REF499420L
TXN0001475,1.33,CAD,Cancelled,2025-05-15 22:00:01,,REF349199C
TXN0001476,50.76,EUR,Completed,2025-06-03 00:02:23,2025-06-03 16:02:23,
TXN0001477,33.78,USD,Pending,2025-01-26 07:43:07,,
TXN0001478,4.43,JPY,Completed,2025-10-19 07:03:06,2025-10-20 18:03:06,REF568940C
TXN0001479,2.02,EUR,Completed,2025-05-01 14:19:25,2025-05-01 16:19:25,
TXN0001480,201.56,EUR,Completed,2025-09-16 10:09:07,2025-09-19 04:09:07,REF902471K
TXN0001481,167.53,USD,Failed,2025-10-18 22:36:03,,REF423003C
TXN0001482,0.48,GBP,Completed,2025-01-14 14:31:18,2025-01-17 14:31:18,REF479256H
TXN0001483,10.1,USD,Completed,2025-05-13 06:21:09,2025-05-15 03:21:09,REF871140N
TXN0001484,243.79,EUR,Pending,2025-11-14 12:14:30,,REF331801E
TXN0001485,9.83,USD,Completed,2025-07-24 22:16:15,2025-07-27 21:16:15,
TXN0001486,9.62,USD,Pending,2025-08-25 14:22:26,,REF907637N
TXN0001487,13.14,USD,Completed,2024-12-18 12:55:15,2024-12-19 07:55:15,REF274901L
TXN0001488,3.74,JPY,Completed,2025-06-03 01:24:37,2025-06-04 00:24:37,REF266566Q
TXN0001489,1.56,EUR,Failed,2025-01-30 19:15:59,,REF216164Q
TXN0001490,97.4,USD,Completed,2025-03-17 02:15:18,2025-03-19 09:15:18,REF639218K
TXN0001491,1.27,EUR,Completed,2025-07-04 04:54:58,2025-07-06 10:54:58,REF529396U
TXN0001492,29.1,USD,Failed,2025-02-08 21:59:26,,
TXN0001493,75.93,USD,Cancelled,2025-04-25 22:29:25,,REF702440K
TXN0001494,2.28,USD,Completed,2025-11-11 22:32:40,2025-11-13 03:32:40,REF310413C
TXN0001495,5.02,USD,Completed,2024-12-03 12:47:35,2024-12-05 06:47:35,REF266346Q
TXN0001496,123.94,USD,Completed,2025-09-02 12:10:43,,REF191211V
TXN0001497,44.67,CAD,Completed,2025-08-13 11:38:01,2025-08-14 07:38:01,REF438931Y
TXN0001498,7.96,EUR,Completed,2025-07-27 00:29:41,2025-07-29 15:29:41,REF450900H
TXN0001499,121.92,USD,Pending,2025-06-10 16:05:46,,
TXN0001500,122.71,EUR,Completed,2025-11-29 03:46:56,2025-11-29 17:46:56,REF562002Q
TXN0001501,30.07,USD,Pending,2025-12-02 04:07:50,,REF152240S
TXN0001502,5.21,USD,Completed,2025-10-12 16:33:55,2025-10-13 15:33:55,
TXN0001503,10.8,GBP,Pending,2025-03-07 05:49:58,,
TXN0001504,30.86,USD,Completed,2025-07-16 15:55:20,2025-07-17 10:55:20,
TXN0001505,15.14,USD,Completed,2025-03-12 07:48:32,2025-03-15 04:48:32,REF325408J
TXN0001506,82.14,EUR,Completed,2025-03-25 01:49:04,2025-03-27 05:49:04,REF695303U
TXN0001507,2.02,USD,Completed,2025-08-02 19:29:26,2025-08-03 01:29:26,REF943542U
TXN0001508,2.14,CAD,Completed,2025-01-16 08:21:43,2025-01-17 10:21:43,
TXN0001509,26.35,USD,Pending,2025-11-07 20:49:59,,REF329820O
TXN0001510,9.61,USD,Pending,2025-05-15 05:10:53,,REF883150P
TXN0001511,7.84,USD,Completed,2024-12-14 06:34:17,2024-12-16 11:34:17,REF461811H
TXN0001512,1.42,JPY,Completed,2025-05-23 02:55:23,2025-05-25 09:55:23,REF380308X
TXN0001513,20.68,USD,Pending,2025-02-09 06:00:08,,REF150413U
TXN0001514,18.56,USD,Failed,2025-09-29 19:12:01,,REF413432T
TXN0001515,53.53,USD,Completed,2025-03-21 00:16:08,2025-03-23 19:16:08,REF465978N
TXN0001516,22.27,EUR,Completed,2025-10-07 15:37:40,2025-10-10 07:37:40,REF144641F
TXN0001517,16.46,JPY,Failed,2025-07-17 23:27:39,,REF857758Z
TXN0001518,117.39,EUR,Completed,2025-06-28 21:01:52,2025-06-28 23:01:52,REF576041K
TXN0001519,2.8,USD,Completed,2025-08-06 13:47:33,2025-08-07 09:47:33,REF537030I
TXN0001520,44.91,EUR,Completed,2025-08-08 21:57:42,2025-08-11 14:57:42,
TXN0001521,1.64,USD,Completed,2025-09-06 11:26:12,,REF970460K
TXN0001522,5.71,USD,Completed,2025-07-31 23:51:38,2025-08-01 11:51:38,REF167815O
TXN0001523,3.26,USD,Completed,2025-11-24 20:33:41,2025-11-26 07:33:41,
TXN0001524,64.9,EUR,Completed,2025-06-19 18:06:03,2025-06-20 20:06:03,REF550304I
TXN0001525,18.21,USD,Pending,2025-10-03 23:05:51,,REF642480Y
TXN0001526,19.68,EUR,Completed,2025-03-23 20:54:39,2025-03-26 04:54:39,REF467531M
TXN0001527,3.82,USD,Completed,2025-11-02 00:48:46,2025-11-02 02:48:46,REF417710X
TXN0001528,12.81,EUR,Pending,2024-12-11 19:30:37,,REF420777H
TXN0001529,6.39,USD,Completed,2025-02-02 14:45:24,2025-02-05 05:45:24,
TXN0001530,35.7,GBP,Completed,2024-12-29 20:18:58,2024-12-30 14:18:58,REF970389S
TXN0001531,4.54,EUR,Pending,2025-09-19 11:20:07,,REF827642H
TXN0001532,147.63,USD,Completed,2025-07-18 05:18:55,2025-07-20 16:18:55,
TXN0001533,1.63,USD,Completed,2025-08-12 05:40:17,2025-08-14 15:40:17,REF903733J
TXN0001534,5.99,USD,Completed,2025-09-05 00:42:02,2025-09-06 09:42:02,REF607255E
TXN0001535,248.59,JPY,Completed,2025-10-21 20:53:55,2025-10-24 12:53:55,REF366927D
TXN0001536,10.46,USD,Failed,2025-03-23 08:37:06,,REF424031D
TXN0001537,2.79,USD,Completed,2025-04-14 13:35:29,2025-04-17 00:35:29,
TXN0001538,27.9,USD,Pending,2025-04-04 22:28:14,,REF490992L
TXN0001539,9.84,GBP,Completed,2025-09-13 07:54:23,2025-09-15 03:54:23,REF726843J
TXN0001540,5.73,USD,Completed,2025-11-06 11:45:06,2025-11-08 15:45:06,REF262931Z
TXN0001541,3.88,USD,Failed,2025-02-03 10:02:24,,REF223268Y
TXN0001542,1277.37,USD,Completed,2024-12-08 01:13:36,2024-12-09 15:13:36,REF415184A
TXN0001543,13.77,USD,Pending,2025-02-02 23:46:55,,REF566184U
TXN0001544,1.12,USD,Cancelled,2025-03-09 10:04:29,,REF612900X
TXN0001545,188.78,GBP,Completed,2025-03-24 01:16:52,2025-03-25 14:16:52,
TXN0001546,50.23,USD,Completed,2025-06-16 03:17:54,2025-06-16 08:17:54,REF327281P
